ID	Average Num Places Added In Each Step	Average LPMs In Local Tree	Total number of lpms in Main Tree	Number of passed trace variants	Main Tree average width	Main Tree average width	Main Tree average height	Total number of Main Tree nodes
4ead483b-aea2-4fed-a847-50a81fb93ac2	2	0	24	305	0	614	2	0	21	2	2.816849816849817	24	4	770
e176b38b-986d-4760-9a73-2b624f4a3c95	2	0	24	333	0	628	6	0	58	2	2.8315018315018317	24	4	774
0a5b6012-1bcf-4958-a0da-df9506a77f98	2	0	33	442	0	9059	21	0	151	2	2.726974514256876	51	5	10808
6742bac8-5c48-4085-ac1e-ab1f2fb03843	2	0	33	1000	0	8987	49	0	540	2	2.711914788209066	52	5	10949
ed5b9816-8ab1-42c8-a0a6-e8f46f11b4f6	2	0	33	1750	0	8961	49	0	486	2	2.7136509503826214	52	5	10994
93ba1bbf-2243-47e9-b308-6704dc66fd56	2	0	33	3771	0	9026	60	0	980	2	2.717985959816025	52	5	11229
790fc3c4-41a4-4412-8008-25182c3838e6	2	0	33	5883	0	9096	56	0	545	2	2.7101308773630635	51	5	11183
c5be1fda-8930-49d7-8e13-f467146ab5f3	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
58dfe5cb-7345-4c39-bb64-642f7fa5061e	2	0	24	159	0	526	0	0	6	2	2.7844827586206895	24	4	647
c79ee112-1d44-4518-80e7-4b89548c7165	2	0	24	274	0	584	1	0	6	2	2.8141263940520447	24	4	758
15f9e5f4-ee43-4a71-b235-88c22c1c25f7	2	0	24	309	0	614	2	0	19	2	2.828996282527881	24	4	762
e91518d8-9bfd-40a6-8456-b9da6b81337d	2	0	24	324	0	628	6	0	67	2	2.827838827838828	24	4	773
b475785f-88c1-4739-94f7-5a8900b21c8b	2	0	33	455	0	9044	24	0	162	2	2.7416158536585367	52	5	10792
6ae70256-5b70-4750-9d10-910257a199ff	2	0	33	1005	0	9072	50	0	541	2	2.7035505836575875	52	5	11118
70239e9c-2d6e-4149-9a3c-6fe7679c3176	2	0	33	1762	0	9018	49	0	474	2	2.709362014177463	52	5	11085
f6c565cd-f7dc-40b6-9d37-7a6078b4e588	2	0	33	3728	0	8950	53	0	553	2	2.7115052968711506	51	5	11007
574bbf56-fecc-4d04-bcf5-0eb30698337e	2	0	33	5823	0	8903	64	0	1015	2	2.7185495806610755	52	5	11022
f9be84a4-1bdb-4d92-b527-fc6704f15922	0	0	1	0	0	15	0	0	6	846	1.6538461538461537	9	3	44
9905e4e7-e6be-4d1b-8bcc-d034ec83e6ca	0	0	8	30	0	1771	0	0	6	846	2.2132815178877587	80	7	19365
76448ad9-5e65-4384-b9cb-ba7e5050355e	0	0	1	8	0	432	0	0	1	846	2.3545601726929304	54	7	4364
8e25cf48-a45b-4222-9246-fd92f0127a12	0	0	1	42	0	1818	0	0	4	8	2.104285714285714	44	7	4420
a997e4bd-5a7d-48c9-8108-ae3c8836da3b	1	0	6	2346	0	16012	0	0	8	10	2.3484686107507473	47	7	41637
90fb5eb5-ac6c-4a6b-a5b0-b2d1ae8a22ca	0	0	1	2	0	68	0	0	1	10	2.108695652173913	9	4	98
2098f6ba-443f-4af6-8cac-11fd72f64fe3	0	0	1	2	0	69	0	0	1	10	2.0	9	5	105
c87c9165-860e-461e-8063-a5bed51bcb12	0	0	1	10	0	131	0	0	1	10	2.135135135135135	11	5	317
c81c8e72-773d-4008-bfd3-0d3d8af7b868	1	0	6	4997	0	29317	1	0	43	10	2.757784833312981	47	5	45168
59de3032-42f8-45bb-9ec6-1066a122f14d	0	0	1	0	0	23	0	0	7	846	2.3333333333333335	35	4	190
3a2bc48c-8e71-490b-b00f-023eba71ab2f	0	0	1	0	0	102	0	0	4	846	2.119496855345912	25	5	338
