1ee8a9ea-fe4c-483d-95df-ded28d3110bc	choice-2-variants-7-activities	PT0S	PT20.812S	false	54	30	9148	9148	Thu Dec 16 13:02:42 CET 2021
63d1c074-4289-4362-8b28-160f85725997	choice-2-variants-7-activities	PT0S	PT57.203S	false	54	50	9139	9139	Thu Dec 16 13:03:39 CET 2021
072189c8-6ba7-4489-9500-10ab3005e872	choice-2-variants-7-activities	PT0S	PT2M28.633S	false	54	100	9146	9146	Thu Dec 16 13:06:08 CET 2021
1fbe6bc7-a6c7-484d-ae7f-a775c188fecb	choice-2-variants-7-activities	PT0S	PT0.105S	false	54	5	475	475	Thu Dec 16 13:06:08 CET 2021
ece9b401-d5c9-40ee-8927-353fb4918124	choice-2-variants-7-activities	PT0S	PT0.297S	false	54	7	622	622	Thu Dec 16 13:06:08 CET 2021
bdd3b8a5-79a4-4b06-8d6e-83cab4543793	choice-2-variants-7-activities	PT0S	PT0.773S	false	54	10	733	733	Thu Dec 16 13:06:09 CET 2021
a82fcedd-6296-4f0c-9b08-ae67753afeb4	choice-2-variants-7-activities	PT0S	PT1.162S	false	54	12	749	749	Thu Dec 16 13:06:10 CET 2021
1d81c695-1d23-4529-b456-05dd3886c47e	choice-2-variants-7-activities	PT0S	PT1.677S	false	54	15	756	756	Thu Dec 16 13:06:12 CET 2021
55650cee-c77b-41d0-a595-9a3ad0b6dc0a	choice-2-variants-7-activities	PT0S	PT4.717S	false	54	20	8778	8778	Thu Dec 16 13:06:17 CET 2021
d03e2f98-925f-4f36-9036-15df2096dda5	choice-2-variants-7-activities	PT0S	PT11.942S	false	54	25	9252	9252	Thu Dec 16 13:06:29 CET 2021
dbcce1b2-921c-43af-a5df-7d3bd2145785	choice-2-variants-7-activities	PT0S	PT20.399S	false	54	30	9074	9074	Thu Dec 16 13:06:49 CET 2021
dcd4137e-3e14-468d-8536-fd109a818fd2	choice-2-variants-7-activities	PT0S	PT54.879S	false	54	50	9070	9070	Thu Dec 16 13:07:44 CET 2021
f88c843b-d22c-4660-a7fb-0658c21e0b08	choice-2-variants-7-activities	PT0S	PT2M37.106S	false	54	100	9070	9070	Thu Dec 16 13:10:21 CET 2021
61f63354-ca35-4b5d-8bae-03bb69f50ebf	choice-2-variants-7-activities	PT0S	PT0.107S	false	54	5	475	475	Thu Dec 16 13:10:21 CET 2021
3eceee60-609c-4dda-a2db-817db33a5cb0	choice-2-variants-7-activities	PT0S	PT0.299S	false	54	7	622	622	Thu Dec 16 13:10:21 CET 2021
312e0913-f188-4859-9582-f29b85bb8b26	choice-2-variants-7-activities	PT0S	PT0.783S	false	54	10	741	741	Thu Dec 16 13:10:22 CET 2021
766e91a7-17e2-4196-93d4-7acaa7aaa6f5	choice-2-variants-7-activities	PT0S	PT1.207S	false	54	12	745	745	Thu Dec 16 13:10:23 CET 2021
f2c846b4-1244-4777-aa0e-c6a7776f0980	choice-2-variants-7-activities	PT0S	PT1.809S	false	54	15	748	748	Thu Dec 16 13:10:25 CET 2021
f5a933d9-e754-4006-a9f0-9080f3af69a5	choice-2-variants-7-activities	PT0S	PT4.938S	false	54	20	8758	8758	Thu Dec 16 13:10:30 CET 2021
9e7fb6d9-1ae0-45a9-8c02-9b1dd42be31a	choice-2-variants-7-activities	PT0S	PT11.829S	false	54	25	9242	9242	Thu Dec 16 13:10:42 CET 2021
78b4e6a2-4ac6-46df-a4a5-19d40aa31313	choice-2-variants-7-activities	PT0S	PT20.225S	false	54	30	9193	9193	Thu Dec 16 13:11:02 CET 2021
81ee513a-f8fc-4fcc-9ac3-0fab25c8d1cc	choice-2-variants-7-activities	PT0S	PT54.726S	false	54	50	9182	9182	Thu Dec 16 13:11:57 CET 2021
6c66faba-ca11-4d52-9d23-995df23295f0	choice-2-variants-7-activities	PT0S	PT2M35.741S	false	54	100	9117	9117	Thu Dec 16 13:14:33 CET 2021
a699ad12-370e-43ef-8d54-b30a6e07c189	choice-2-variants-7-activities	PT0S	PT0.137S	false	54	5	475	475	Thu Dec 16 13:14:33 CET 2021
cd9e9a48-2bb6-4727-9951-6f776930c0ed	choice-2-variants-7-activities	PT0S	PT0.308S	false	54	7	622	622	Thu Dec 16 13:14:33 CET 2021
d56eb610-5895-4d25-bea6-3ab1d20afb04	choice-2-variants-7-activities	PT0S	PT0.786S	false	54	10	741	741	Thu Dec 16 13:14:34 CET 2021
57786f61-917b-488e-937c-c86605ffd273	choice-2-variants-7-activities	PT0S	PT1.138S	false	54	12	745	745	Thu Dec 16 13:14:35 CET 2021
18ca51e6-7521-4372-8073-69679e93b965	choice-2-variants-7-activities	PT0S	PT1.689S	false	54	15	741	741	Thu Dec 16 13:14:37 CET 2021
3916dea9-a3be-4ba2-bcff-c83de522f3ac	choice-2-variants-7-activities	PT0S	PT4.693S	false	54	20	8734	8734	Thu Dec 16 13:14:41 CET 2021
ecb836aa-eb98-4b04-820e-17b946851d9c	choice-2-variants-7-activities	PT0S	PT12.552S	false	54	25	9183	9183	Thu Dec 16 13:14:54 CET 2021
2a2a266c-282d-4e9a-936c-a0dd8d92f86c	choice-2-variants-7-activities	PT0S	PT23.076S	false	54	30	9180	9180	Thu Dec 16 13:15:17 CET 2021
b74bf449-6d38-4203-a96d-330e29c32169	choice-2-variants-7-activities	PT0S	PT56.516S	false	54	50	9087	9087	Thu Dec 16 13:16:14 CET 2021
c77a01ca-e5ce-4223-85e1-89b919ce03fa	choice-2-variants-7-activities	PT0S	PT2M30.911S	false	54	100	9207	9207	Thu Dec 16 13:18:45 CET 2021
03324868-1129-49b2-a28a-d6b2c998446c	choice-2-variants-7-activities	PT0S	PT0.124S	false	54	5	475	475	Thu Dec 16 13:18:45 CET 2021
f553ad97-6544-4d10-a4da-9f10aefafe11	choice-2-variants-7-activities	PT0S	PT0.317S	false	54	7	622	622	Thu Dec 16 13:18:45 CET 2021
97db1c39-63f0-400a-8c8d-3dc55f385e8e	choice-2-variants-7-activities	PT0S	PT0.805S	false	54	10	733	733	Thu Dec 16 13:18:46 CET 2021
0d027c3a-055b-4527-af03-de5b3e1cee41	choice-2-variants-7-activities	PT0S	PT1.192S	false	54	12	749	749	Thu Dec 16 13:18:47 CET 2021
51fc588a-a3cb-4f9a-abdb-ce008e897d23	choice-2-variants-7-activities	PT0S	PT1.773S	false	54	15	756	756	Thu Dec 16 13:18:49 CET 2021
c2ce7055-ad6b-404f-913d-db240b030b6e	choice-2-variants-7-activities	PT0S	PT6.262S	false	54	20	8828	8828	Thu Dec 16 13:18:55 CET 2021
29fdfbf8-51f2-42af-b528-a66c9df5b009	choice-2-variants-7-activities	PT0S	PT12.654S	false	54	25	9135	9135	Thu Dec 16 13:19:08 CET 2021
80028983-8c01-4899-958d-a3013f69dd7d	choice-2-variants-7-activities	PT0S	PT20.291S	false	54	30	9193	9193	Thu Dec 16 13:19:28 CET 2021
c6e2abdc-c70d-4fff-a300-dfe6eb73bf23	choice-2-variants-7-activities	PT0S	PT1M0.407S	false	54	50	9089	9089	Thu Dec 16 13:20:28 CET 2021
1f6eb320-552d-4b46-bc70-2df117ff14a3	choice-2-variants-7-activities	PT0S	PT2M32.971S	false	54	100	9161	9161	Thu Dec 16 13:23:01 CET 2021
d98b2df4-5c00-4685-9efe-e99983e6b1b7	choice-2-variants-7-activities	PT0S	PT0.129S	false	54	5	475	475	Thu Dec 16 13:23:02 CET 2021
3d0c2f09-7554-4f07-aa6c-824f409ea1c5	choice-2-variants-7-activities	PT0S	PT0.343S	false	54	7	622	622	Thu Dec 16 13:23:02 CET 2021
a2a183f2-6d0e-4ff1-9949-2428c1d6bc88	choice-2-variants-7-activities	PT0S	PT0.81S	false	54	10	741	741	Thu Dec 16 13:23:03 CET 2021
acc1d963-6413-4e88-90a8-d79eff03f81f	choice-2-variants-7-activities	PT0S	PT1.209S	false	54	12	749	749	Thu Dec 16 13:23:04 CET 2021
a51c4dbd-62e1-468e-a4b6-604250aebf5a	choice-2-variants-7-activities	PT0S	PT1.83S	false	54	15	753	753	Thu Dec 16 13:23:06 CET 2021
c2ed1c5c-7857-4a8a-90c0-9dee6b579e4e	choice-2-variants-7-activities	PT0S	PT0.366S	false	50	5	475	475	Thu Dec 16 13:24:10 CET 2021
785a299a-ac49-4704-992c-168278762a05	choice-2-variants-7-activities	PT0S	PT0.446S	false	50	7	614	614	Thu Dec 16 13:24:11 CET 2021
4870f481-120c-4061-86a9-125104da66f3	choice-2-variants-7-activities	PT0S	PT1.063S	false	50	10	733	733	Thu Dec 16 13:24:12 CET 2021
4d5e7e2f-f4e3-43bd-9f01-86ba935ffc88	choice-2-variants-7-activities	PT0S	PT1.024S	false	50	12	737	737	Thu Dec 16 13:24:13 CET 2021
